qber,photon_count,latency_ms,abort_flag,label
0.10316,1006,5.55442,0,intercept_resend
0.07292,794,7.16392,0,fiber_tap
0.06796,341,7.84614,1,detector_blind
0.05419,748,7.11901,0,fiber_tap
0.01991,970,5.44857,0,normal
0.02432,1022,5.76534,0,normal
0.07105,244,7.21826,1,detector_blind
0.09109,958,6.31258,0,intercept_resend
0.07434,722,6.10082,0,fiber_tap
0.02228,975,5.77115,0,normal
0.07179,72,7.25804,0,detector_blind
0.0135,990,5.75493,0,normal
0.10258,941,6.06899,0,intercept_resend
0.07894,194,7.59735,0,detector_blind
0.04658,750,6.78962,0,fiber_tap
0.04327,846,7.02557,0,fiber_tap
0.01702,1056,5.18857,0,normal
0.01971,970,5.90866,0,normal
0.01962,1019,5.65064,0,normal
0.05266,226,8.69083,0,detector_blind
0.07253,912,6.9963,0,fiber_tap
0.05186,168,8.17332,1,detector_blind
0.0543,275,7.4632,1,detector_blind
0.06621,70,8.01662,0,detector_blind
0.06249,186,7.54626,1,detector_blind
0.11,968,6.00001,0,intercept_resend
0.06946,188,7.45706,1,detector_blind
0.07806,1041,5.57776,0,intercept_resend
0.07376,1046,6.05887,0,intercept_resend
0.02057,1069,5.718,0,normal
0.05772,913,6.57162,0,fiber_tap
0.02705,953,5.50865,0,normal
0.08592,1030,5.34618,0,intercept_resend
0.0627,196,7.97423,1,detector_blind
0.07144,195,7.55616,1,detector_blind
0.08157,283,7.9124,1,detector_blind
0.06305,837,6.40103,0,fiber_tap
0.0239,981,5.24828,0,normal
0.01994,986,5.07284,0,normal
0.02342,1012,5.73899,0,normal
0.10676,993,6.01955,0,intercept_resend
0.06213,1011,5.84266,0,intercept_resend
0.07763,243,7.83078,1,detector_blind
0.06495,70,8.30547,1,detector_blind
0.06471,69,7.84804,1,detector_blind
0.04673,174,7.2644,1,detector_blind
0.05137,766,5.98754,0,fiber_tap
0.02443,968,5.78383,0,normal
0.07018,1069,5.84324,0,intercept_resend
0.05371,794,6.86954,0,fiber_tap
0.01123,957,5.80449,0,normal
0.06441,157,7.23557,1,detector_blind
0.06143,741,6.41594,0,fiber_tap
0.01923,1022,5.79258,0,normal
0.06529,246,8.44986,1,detector_blind
0.02023,1003,5.65575,0,normal
0.01619,1002,5.67733,0,normal
0.01751,968,5.8399,0,normal
0.01634,953,5.84099,0,normal
0.06426,986,5.79441,0,intercept_resend
0.06359,949,5.04409,0,intercept_resend
0.07558,1031,6.22405,0,intercept_resend
0.07415,977,5.1809,0,intercept_resend
0.01806,1036,5.74391,0,normal
0.0569,829,6.69058,0,fiber_tap
0.06377,938,6.15168,0,fiber_tap
0.0388,867,6.69662,0,fiber_tap
0.06541,837,6.6972,0,fiber_tap
0.02211,1016,5.94726,0,normal
0.06009,715,6.33453,0,fiber_tap
0.02142,1001,5.41967,0,normal
0.10701,1088,5.74368,0,intercept_resend
0.06531,181,7.49256,1,detector_blind
0.06634,210,7.52691,1,detector_blind
0.02193,1020,5.36958,0,normal
0.06316,1021,5.7747,0,intercept_resend
0.01941,993,5.82815,0,normal
0.07779,134,6.96564,1,detector_blind
0.01698,976,6.40066,0,normal
0.09194,1070,5.54735,0,intercept_resend
0.0739,945,5.5429,0,intercept_resend
0.07726,971,5.19479,0,intercept_resend
0.09113,1033,5.84973,0,intercept_resend
0.08748,202,8.21439,1,detector_blind
0.02534,978,5.69857,0,normal
0.04149,849,6.92796,0,fiber_tap
0.08218,995,6.11122,0,intercept_resend
0.05815,805,6.03011,0,fiber_tap
0.01864,1007,5.06239,0,normal
0.06629,1002,6.39492,0,intercept_resend
0.02459,969,5.6185,0,normal
0.11,947,5.73492,0,intercept_resend
0.08816,1007,5.72397,0,intercept_resend
0.01977,991,5.44395,0,normal
0.10514,1049,5.99663,0,intercept_resend
0.0713,121,6.46258,1,detector_blind
0.06631,108,6.79145,1,detector_blind
0.05952,907,6.82879,0,fiber_tap
0.02231,993,5.71134,0,normal
0.0154,914,5.35719,0,normal
0.0802,1020,6.04034,0,intercept_resend
0.07542,969,5.69365,0,intercept_resend
0.07619,766,6.97241,0,fiber_tap
0.11,976,5.81337,0,intercept_resend
0.06114,778,6.80719,0,fiber_tap
0.07013,207,8.00646,1,detector_blind
0.07045,1002,6.0849,0,intercept_resend
0.06795,694,6.77967,0,fiber_tap
0.10169,967,5.80613,0,intercept_resend
0.02034,959,5.1533,0,normal
0.05502,884,6.71503,0,fiber_tap
0.08077,316,6.60019,1,detector_blind
0.07247,140,8.74625,1,detector_blind
0.09154,958,5.85891,0,intercept_resend
0.01725,1011,5.83957,0,normal
0.08055,982,6.10426,0,intercept_resend
0.06338,155,8.31369,1,detector_blind
0.05617,142,7.44063,1,detector_blind
0.05735,290,8.22603,1,detector_blind
0.06427,863,7.35459,0,fiber_tap
0.02611,970,5.01448,0,normal
0.02169,939,5.6355,0,normal
0.0533,136,8.15783,1,detector_blind
0.0594,300,6.56993,0,detector_blind
0.06893,105,7.45288,1,detector_blind
0.08161,141,7.07136,0,detector_blind
0.06733,814,6.26713,0,fiber_tap
0.04799,823,7.09585,0,fiber_tap
0.01837,970,5.79534,0,normal
0.05303,774,6.59153,0,fiber_tap
0.06284,181,8.37807,1,detector_blind
0.06796,823,7.31269,0,fiber_tap
0.06447,180,7.69359,1,detector_blind
0.01764,1046,5.41147,0,normal
0.02278,984,5.29302,0,normal
0.02282,1028,5.57059,0,normal
0.07939,180,7.23768,1,detector_blind
0.09151,987,5.89375,0,intercept_resend
0.02667,979,5.41576,0,normal
0.02421,1031,5.29913,0,normal
0.06972,976,5.84774,0,intercept_resend
0.08293,125,7.68653,0,detector_blind
0.05645,834,7.2436,0,fiber_tap
0.10201,1012,6.49678,0,intercept_resend
0.10747,974,5.77764,0,intercept_resend
0.07615,984,5.8987,0,intercept_resend
0.09,142,8.44931,1,detector_blind
0.01547,955,5.08091,0,normal
0.05361,848,7.56471,0,fiber_tap
0.05304,792,6.78421,0,fiber_tap
0.09317,994,6.16802,0,intercept_resend
0.07604,855,7.13067,0,fiber_tap
0.08794,1046,6.27228,0,intercept_resend
0.02096,1033,4.84225,0,normal
0.04343,812,6.37385,0,fiber_tap
0.04688,744,6.47824,0,fiber_tap
0.06905,1035,6.7402,0,intercept_resend
0.07319,84,7.53025,1,detector_blind
0.02297,1037,5.42468,0,normal
0.01867,989,5.40941,0,normal
0.10208,917,5.43391,0,intercept_resend
0.06423,871,6.96957,0,fiber_tap
0.06519,150,8.0672,1,detector_blind
0.02267,953,5.49101,0,normal
0.06443,215,8.01584,1,detector_blind
0.08956,970,6.07736,0,intercept_resend
0.01516,1047,5.86301,0,normal
0.02025,1003,5.61807,0,normal
0.09106,1020,5.85298,0,intercept_resend
0.09084,1069,5.73961,0,intercept_resend
0.02332,974,5.62147,0,normal
0.01451,1040,5.50751,0,normal
0.06155,786,6.33119,0,fiber_tap
0.08922,976,6.06056,0,intercept_resend
0.01598,1006,5.6208,0,normal
0.07793,994,5.76351,0,intercept_resend
0.10721,971,6.30385,0,intercept_resend
0.05264,734,6.8752,0,fiber_tap
0.10253,973,6.26477,0,intercept_resend
0.07989,168,8.49788,1,detector_blind
0.06684,965,6.88149,0,fiber_tap
0.015,1043,5.0421,0,normal
0.02149,955,4.9311,0,normal
0.10318,949,6.61129,0,intercept_resend
0.02478,954,5.75137,0,normal
0.07461,898,6.8151,0,fiber_tap
0.07601,941,5.371,0,intercept_resend
0.05303,708,6.59979,0,fiber_tap
0.07498,937,6.59433,0,fiber_tap
0.01943,1012,5.451,0,normal
0.0521,154,8.53079,1,detector_blind
0.05722,814,6.95887,0,fiber_tap
0.09,160,6.9854,1,detector_blind
0.01826,1065,5.66083,0,normal
0.04863,762,6.82642,0,fiber_tap
0.08248,259,7.9594,1,detector_blind
0.02017,987,5.61095,0,normal
0.04951,110,8.03403,1,detector_blind
0.01401,1021,5.80811,0,normal
0.09991,980,5.82709,0,intercept_resend
0.07278,100,7.87615,1,detector_blind
0.0258,990,5.52757,0,normal
0.08811,966,6.09636,0,intercept_resend
0.0796,778,6.88121,0,fiber_tap
0.05453,808,6.52711,0,fiber_tap
0.05632,734,7.55077,0,fiber_tap
0.091,987,6.18643,0,intercept_resend
0.04126,802,6.9521,0,fiber_tap
0.05239,767,7.0365,0,fiber_tap
0.05055,651,6.01715,0,fiber_tap
0.02143,1026,5.62485,0,normal
0.09331,933,6.30451,0,intercept_resend
0.08457,1055,5.9944,0,intercept_resend
0.01809,1001,5.98983,0,normal
0.10497,958,6.08771,0,intercept_resend
0.02077,1000,5.32297,0,normal
0.01799,1015,5.67317,0,normal
0.06141,165,7.7538,1,detector_blind
0.01712,1034,5.49373,0,normal
0.0182,1000,5.78036,0,normal
0.02241,1018,5.10164,0,normal
0.0839,986,5.76754,0,intercept_resend
0.08594,168,7.57868,0,detector_blind
0.07824,975,6.18353,0,intercept_resend
0.05382,206,7.71798,0,detector_blind
0.02274,1027,5.80109,0,normal
0.02435,950,5.71034,0,normal
0.01,1030,5.59888,0,normal
0.08,776,6.53736,0,fiber_tap
0.01026,991,5.75177,0,normal
0.02141,1000,5.79249,0,normal
0.09558,1004,5.84003,0,intercept_resend
0.11,955,5.71227,0,intercept_resend
0.09979,1086,6.58349,0,intercept_resend
0.08754,1032,5.87839,0,intercept_resend
0.06467,780,7.00104,0,fiber_tap
0.0491,793,6.90845,0,fiber_tap
0.02442,1025,5.67539,0,normal
0.07218,741,7.21677,0,fiber_tap
0.02054,1012,5.55731,0,normal
0.01778,1017,5.89439,0,normal
0.02449,1041,5.39595,0,normal
0.08568,78,7.65345,1,detector_blind
0.08166,188,7.46254,1,detector_blind
0.073,1017,5.51524,0,intercept_resend
0.09039,948,6.19103,0,intercept_resend
0.02209,1012,5.94339,0,normal
0.01821,979,5.00932,0,normal
0.03818,881,6.90888,0,fiber_tap
0.0239,978,5.32775,0,normal
0.05051,711,7.31172,0,fiber_tap
0.08191,190,7.77931,1,detector_blind
0.06229,257,8.10145,1,detector_blind
0.05515,624,6.57943,0,fiber_tap
0.02108,977,4.96299,0,normal
0.02007,973,5.7892,0,normal
0.10801,1015,6.22699,0,intercept_resend
0.02685,951,5.70449,0,normal
0.04326,980,6.38134,0,fiber_tap
0.062,801,6.84023,0,fiber_tap
0.02258,988,5.00721,0,normal
0.07568,1021,6.39496,0,intercept_resend
0.06119,689,6.36371,0,fiber_tap
0.0693,168,8.07707,1,detector_blind
0.02382,998,5.33287,0,normal
0.01708,1002,6.01109,0,normal
0.10107,1073,5.27217,0,intercept_resend
0.04991,831,6.64135,0,fiber_tap
0.08043,57,7.5115,0,detector_blind
0.0163,947,5.39146,0,normal
0.03938,844,5.83268,0,fiber_tap
0.02893,1019,5.75025,0,normal
0.01981,1029,5.66298,0,normal
0.06665,96,7.47715,1,detector_blind
0.07885,1064,6.13397,0,intercept_resend
0.01433,962,5.83309,0,normal
0.06651,237,7.81274,0,detector_blind
0.04166,898,6.19251,0,fiber_tap
0.02026,920,5.18163,0,normal
0.10422,1105,6.16883,0,intercept_resend
0.08754,998,5.77742,0,intercept_resend
0.05114,830,7.17486,0,fiber_tap
0.06253,137,7.64796,1,detector_blind
0.09775,987,6.06517,0,intercept_resend
0.08001,161,8.42459,0,detector_blind
0.02275,980,5.42919,0,normal
0.09627,1019,6.28581,0,intercept_resend
0.06165,188,8.26088,1,detector_blind
0.08478,157,7.48905,1,detector_blind
0.021,1005,5.145,0,normal
0.08758,990,5.69291,0,intercept_resend
0.09005,1044,6.09176,0,intercept_resend
0.01422,1010,5.36077,0,normal
0.06488,169,7.41403,1,detector_blind
0.01891,995,6.21528,0,normal
0.07424,185,8.6918,0,detector_blind
0.04882,970,5.91911,0,intercept_resend
0.06416,788,6.70877,0,fiber_tap
0.06837,109,8.02909,1,detector_blind
0.05941,788,7.36615,0,fiber_tap
0.07949,1040,5.98901,0,intercept_resend
0.05733,837,6.73265,0,fiber_tap
0.06037,1017,6.09819,0,intercept_resend
0.06429,202,7.29328,1,detector_blind
0.05922,1013,5.56674,0,intercept_resend
0.06043,98,6.93309,1,detector_blind
0.06994,130,7.35392,1,detector_blind
0.10178,1042,6.15616,0,intercept_resend
0.06843,949,5.7786,0,intercept_resend
0.09159,994,6.35792,0,intercept_resend
0.07433,180,8.64782,1,detector_blind
0.0591,930,6.32374,0,fiber_tap
0.09748,975,5.87613,0,intercept_resend
0.05527,227,7.52732,1,detector_blind
0.06976,187,8.03045,1,detector_blind
0.02441,988,5.58098,0,normal
0.0719,211,8.274,1,detector_blind
0.07171,202,7.1437,1,detector_blind
0.09478,1033,5.90899,0,intercept_resend
0.08926,169,8.13792,1,detector_blind
0.01714,989,6.20935,0,normal
0.05424,199,7.94947,1,detector_blind
0.07196,136,7.10845,1,detector_blind
0.0226,1006,6.11514,0,normal
0.0852,982,6.2203,0,intercept_resend
0.08902,1015,5.57357,0,intercept_resend
0.04842,146,7.59783,1,detector_blind
0.09419,963,6.215,0,intercept_resend
0.069,170,6.57392,1,detector_blind
0.08125,1010,5.97796,0,intercept_resend
0.05124,749,6.66762,0,fiber_tap
0.08815,987,5.65551,0,intercept_resend
0.06554,32,8.77195,1,detector_blind
0.02667,992,5.45807,0,normal
0.0204,1001,5.97208,0,normal
0.08727,980,6.58144,0,intercept_resend
0.05993,827,7.06098,0,fiber_tap
0.04287,847,6.58475,0,fiber_tap
0.04737,752,6.41932,0,fiber_tap
0.06095,898,6.78035,0,fiber_tap
0.08376,964,6.77816,0,intercept_resend
0.0193,961,4.54015,0,normal
0.02257,959,5.50996,0,normal
0.1027,1032,6.1291,0,intercept_resend
0.07176,1013,6.73269,0,intercept_resend
0.02524,991,5.39848,0,normal
0.01981,976,5.15381,0,normal
0.06836,991,5.64735,0,intercept_resend
0.04405,773,6.50399,0,fiber_tap
0.07113,187,7.84916,1,detector_blind
0.09446,991,6.22218,0,intercept_resend
0.09856,970,5.58637,0,intercept_resend
0.0724,256,7.49271,1,detector_blind
0.02067,1015,5.32656,0,normal
0.05547,733,6.20213,0,fiber_tap
0.06076,769,6.99259,0,fiber_tap
0.01203,991,6.01492,0,normal
0.08248,128,7.3579,1,detector_blind
0.05404,811,6.57993,0,fiber_tap
0.06443,250,8.35824,0,detector_blind
0.07863,1028,5.84083,0,intercept_resend
0.03931,773,6.86932,0,fiber_tap
0.05135,756,6.42285,0,fiber_tap
0.01448,994,5.54702,0,normal
0.09732,1080,5.75591,0,intercept_resend
0.06865,202,8.20732,1,detector_blind
0.04317,735,6.89605,0,fiber_tap
0.0562,840,6.3861,0,fiber_tap
0.06667,150,8.23713,1,detector_blind
0.06197,813,6.92293,0,fiber_tap
0.07849,164,7.42933,0,detector_blind
0.06971,152,7.31513,1,detector_blind
0.0827,99,6.70939,1,detector_blind
0.05909,208,8.22348,1,detector_blind
0.05189,755,6.35114,0,fiber_tap
0.07344,865,6.57535,0,fiber_tap
0.11,1019,5.36645,0,intercept_resend
0.05445,758,6.7497,0,fiber_tap
0.08169,1034,5.34789,0,intercept_resend
0.07947,283,8.59049,1,detector_blind
0.10906,1021,6.18235,0,intercept_resend
0.03377,709,6.62674,0,fiber_tap
0.08896,214,6.68555,1,detector_blind
0.01871,1014,5.62449,0,normal
0.06329,828,6.46316,0,fiber_tap
0.09562,1020,6.18909,0,intercept_resend
0.06709,273,7.57742,1,detector_blind
0.02511,1005,5.61393,0,normal
0.02153,1004,4.96083,0,normal
0.08411,1035,5.71503,0,intercept_resend
0.05713,661,7.27873,0,fiber_tap
0.05999,159,7.83441,1,detector_blind
0.01841,968,5.36463,0,normal
0.07868,188,6.99844,0,detector_blind
0.01752,954,5.29871,0,normal
0.02634,976,5.80784,0,normal
0.10318,999,6.1008,0,intercept_resend
0.02413,1016,5.82201,0,normal
0.0796,155,6.66217,1,detector_blind
0.02463,1036,5.88479,0,normal
0.07421,214,7.70663,1,detector_blind
0.09376,973,5.80109,0,intercept_resend
0.07261,996,5.82099,0,intercept_resend
0.01942,1012,5.60491,0,normal
0.01675,975,5.28682,0,normal
0.06971,131,7.88744,1,detector_blind
0.01959,1004,5.48577,0,normal
0.11,1049,5.61683,0,intercept_resend
0.01941,976,5.64296,0,normal
0.04499,785,6.80093,0,fiber_tap
0.01846,996,5.55162,0,normal
0.05854,103,8.66318,1,detector_blind
0.05302,695,6.88059,0,fiber_tap
0.06062,761,6.38302,0,fiber_tap
0.02224,1032,5.91614,0,normal
0.07616,1009,6.71136,0,intercept_resend
0.04112,846,7.05831,0,fiber_tap
0.01704,945,5.76776,0,normal
0.02112,982,5.92837,0,normal
0.01764,996,5.04322,0,normal
0.06507,860,7.04174,0,fiber_tap
0.07794,258,7.25023,1,detector_blind
0.09378,962,5.7895,0,intercept_resend
0.02186,1016,5.92498,0,normal
0.02316,1030,5.21861,0,normal
0.07126,281,7.56101,1,detector_blind
0.01941,1028,6.26316,0,normal
0.11,969,6.12646,0,intercept_resend
0.06939,233,8.03507,1,detector_blind
0.06718,163,8.24105,1,detector_blind
0.02937,1004,5.28674,0,normal
0.05496,788,6.89565,0,fiber_tap
0.023,985,5.89265,0,normal
0.03,934,6.84678,0,fiber_tap
0.10465,971,6.09443,0,intercept_resend
0.08188,136,7.62773,1,detector_blind
0.07799,1020,5.70318,0,intercept_resend
0.01554,1015,5.42388,0,normal
0.02081,1011,5.16807,0,normal
0.06601,124,7.42855,1,detector_blind
0.05775,780,6.54751,0,fiber_tap
0.07261,138,7.88924,1,detector_blind
0.08185,267,7.88708,1,detector_blind
0.01271,967,5.71464,0,normal
0.01763,999,4.88517,0,normal
0.01727,969,5.51567,0,normal
0.06467,998,5.77193,0,intercept_resend
0.05956,1103,5.57058,0,intercept_resend
0.05745,814,7.55373,0,fiber_tap
0.06874,233,7.44604,1,detector_blind
0.01812,1066,5.66537,0,normal
0.06941,202,6.55229,1,detector_blind
0.01482,997,5.20036,0,normal
0.07169,142,8.25313,1,detector_blind
0.07199,1060,6.47086,0,intercept_resend
0.01515,1024,5.0465,0,normal
0.11,944,5.89648,0,intercept_resend
0.01837,994,5.41429,0,normal
0.07489,142,8.18782,1,detector_blind
0.04832,871,6.49895,0,fiber_tap
0.10458,989,6.53423,0,intercept_resend
0.08201,230,7.62993,1,detector_blind
0.08525,999,5.6357,0,intercept_resend
0.10344,992,5.96714,0,intercept_resend
0.0606,175,7.9234,1,detector_blind
0.04007,672,6.76319,0,fiber_tap
0.0235,990,5.06205,0,normal
0.02077,1050,5.13051,0,normal
0.05637,810,6.37761,0,fiber_tap
0.04558,796,6.91108,0,fiber_tap
0.02217,986,5.46028,0,normal
0.07424,196,7.27588,1,detector_blind
0.11,1046,5.89635,0,intercept_resend
0.01477,977,6.06598,0,normal
0.01811,1042,6.09875,0,normal
0.0671,676,6.81897,0,fiber_tap
0.01597,943,5.49455,0,normal
0.01561,1024,5.75396,0,normal
0.05838,184,7.80239,1,detector_blind
0.03793,799,6.56635,0,fiber_tap
0.08961,972,5.80156,0,intercept_resend
0.0233,1050,5.71783,0,normal
0.06441,230,7.78032,0,detector_blind
0.08049,1015,5.86004,0,intercept_resend
0.07409,794,6.2494,0,fiber_tap
0.07887,982,6.33613,0,intercept_resend
0.06607,230,7.50544,0,detector_blind
0.02227,1027,5.63047,0,normal
0.02007,1004,5.25062,0,normal
0.0963,935,6.09713,0,intercept_resend
0.08279,1007,5.40594,0,intercept_resend
0.07952,959,5.89005,0,intercept_resend
0.05552,875,7.67762,0,fiber_tap
0.0391,878,6.80984,0,fiber_tap
0.01884,980,5.42493,0,normal
0.0765,851,7.09453,0,fiber_tap
0.07316,155,7.53106,1,detector_blind
0.08952,1006,5.48403,0,intercept_resend
0.07176,188,7.7299,1,detector_blind
0.05784,828,6.13487,0,fiber_tap
0.01542,996,5.46974,0,normal
0.02058,990,5.23745,0,normal
0.0672,741,6.98579,0,fiber_tap
0.09904,948,6.05589,0,intercept_resend
0.06495,176,7.20376,1,detector_blind
0.01805,1020,5.35315,0,normal
0.06302,226,8.41158,1,detector_blind
0.05318,813,6.73909,0,fiber_tap
0.07212,807,6.28589,0,fiber_tap
0.02317,1017,5.63946,0,normal
0.09347,961,6.43793,0,intercept_resend
0.01673,965,5.33424,0,normal
0.07915,233,8.05701,1,detector_blind
0.03842,740,6.45159,0,fiber_tap
0.05422,255,8.4069,1,detector_blind
0.02116,957,5.63922,0,normal
0.02167,979,5.74865,0,normal
0.01748,966,5.91589,0,normal
0.0371,740,6.46334,0,fiber_tap
0.06526,162,8.01478,1,detector_blind
0.10672,974,5.91698,0,intercept_resend
0.07635,153,8.11462,1,detector_blind
0.02007,971,4.88005,0,normal
0.02633,1009,5.5632,0,normal
0.10716,998,5.9282,0,intercept_resend
0.05348,211,8.11101,1,detector_blind
0.06377,240,6.87076,1,detector_blind
0.06438,247,7.31789,1,detector_blind
0.01804,965,5.73356,0,normal
0.08242,1005,5.78648,0,intercept_resend
0.07373,180,8.49494,0,detector_blind
0.09123,952,5.87334,0,intercept_resend
0.09342,1050,6.45464,0,intercept_resend
0.08105,190,6.98047,1,detector_blind
0.02555,966,5.45805,0,normal
0.05562,739,7.43715,0,fiber_tap
0.09211,970,6.01009,0,intercept_resend
0.06934,297,6.8852,1,detector_blind
0.01661,970,4.95398,0,normal
0.03726,233,7.77641,1,detector_blind
0.02613,1026,5.41788,0,normal
0.07467,993,6.23633,0,intercept_resend
0.0179,1041,5.48449,0,normal
0.08463,1072,5.84303,0,intercept_resend
0.02108,1011,5.79399,0,normal
0.06773,195,6.94289,1,detector_blind
0.06037,890,7.38937,0,fiber_tap
0.07832,166,8.42197,0,detector_blind
0.05887,762,7.08104,0,fiber_tap
0.0805,227,7.82845,0,detector_blind
0.06484,1063,6.22091,0,intercept_resend
0.09,229,7.26972,1,detector_blind
0.01909,1047,5.79518,0,normal
0.02197,999,5.03778,0,normal
0.02817,1008,5.36705,0,normal
0.01531,998,5.10433,0,normal
0.09136,1030,5.4471,0,intercept_resend
0.05544,902,6.43394,0,fiber_tap
0.01131,999,5.64743,0,normal
0.07844,983,6.11511,0,intercept_resend
0.07155,70,8.11108,1,detector_blind
0.04797,139,8.41174,1,detector_blind
0.02249,1016,5.26937,0,normal
0.09,23,7.57831,1,detector_blind
0.11,987,5.99536,0,intercept_resend
0.01715,1027,5.89096,0,normal
0.06562,210,7.89326,1,detector_blind
0.05414,780,6.75368,0,fiber_tap
0.09744,1048,6.40081,0,intercept_resend
0.0676,814,7.02141,0,fiber_tap
0.07453,991,6.09555,0,intercept_resend
0.01842,988,4.99543,0,normal
0.05373,893,6.74556,0,fiber_tap
0.06849,172,7.56595,0,detector_blind
0.07174,804,6.67416,0,fiber_tap
0.05823,832,6.92819,0,fiber_tap
0.06871,192,7.09111,1,detector_blind
0.05508,787,6.63809,0,fiber_tap
0.01724,1057,5.75246,0,normal
0.05087,229,7.05906,1,detector_blind
0.05101,799,7.1228,0,fiber_tap
0.06922,886,6.54309,0,fiber_tap
0.08476,82,7.81709,1,detector_blind
0.0735,221,7.49772,1,detector_blind
0.07646,186,8.52953,1,detector_blind
0.06101,189,7.73896,0,detector_blind
0.07813,997,5.99177,0,intercept_resend
0.07311,91,7.88784,1,detector_blind
0.01005,980,5.73605,0,normal
0.06574,212,8.21931,0,detector_blind
0.05997,745,6.59864,0,fiber_tap
0.04844,815,7.33819,0,fiber_tap
0.01984,959,5.55843,0,normal
0.0814,105,7.87254,1,detector_blind
0.04645,842,5.8928,0,fiber_tap
0.05255,190,8.17284,1,detector_blind
0.07587,131,6.71481,1,detector_blind
0.05192,201,8.13788,1,detector_blind
0.06631,765,6.52957,0,fiber_tap
0.02504,998,5.17572,0,normal
0.07051,146,7.38026,1,detector_blind
0.09026,963,5.80009,0,intercept_resend
0.09047,1004,6.65844,0,intercept_resend
0.06354,182,8.24826,1,detector_blind
0.05728,194,8.20015,1,detector_blind
0.07725,155,7.44785,1,detector_blind
0.07492,984,6.06147,0,intercept_resend
0.04779,168,7.35195,1,detector_blind
0.09567,1005,5.68267,0,intercept_resend
0.02699,1027,5.52903,0,normal
0.05052,850,6.91846,0,fiber_tap
0.08112,200,7.28339,1,detector_blind
0.0184,1101,5.80295,0,normal
0.07382,106,7.42434,0,detector_blind
0.05088,729,7.01143,0,fiber_tap
0.10117,999,5.97814,0,intercept_resend
0.04876,764,7.08098,0,fiber_tap
0.06367,958,7.06791,0,fiber_tap
0.07532,207,7.14782,1,detector_blind
0.01914,1027,5.5989,0,normal
0.10394,1013,6.13987,0,intercept_resend
0.06525,237,8.23914,1,detector_blind
0.05486,156,8.11767,1,detector_blind
0.01919,993,5.92963,0,normal
0.07762,1016,5.88175,0,intercept_resend
0.08886,935,5.82121,0,intercept_resend
0.07097,808,6.32057,0,fiber_tap
0.0186,1007,5.94545,0,normal
0.11,1009,6.5614,0,intercept_resend
0.09072,1025,6.04261,0,intercept_resend
0.06405,231,7.72604,0,detector_blind
0.04736,806,6.65164,0,fiber_tap
0.0163,1007,5.3314,0,normal
0.01934,1012,5.88478,0,normal
0.05927,874,7.31011,0,fiber_tap
0.08143,975,6.22804,0,intercept_resend
0.06187,269,7.25415,1,detector_blind
0.08837,146,8.34773,0,detector_blind
0.04879,692,6.3601,0,fiber_tap
0.0501,881,6.77351,0,fiber_tap
0.05557,762,6.57652,0,fiber_tap
0.01954,955,5.9455,0,normal
0.01754,978,5.89367,0,normal
0.05611,777,6.99353,0,fiber_tap
0.01041,957,4.6249,0,normal
0.06739,80,8.06494,1,detector_blind
0.0844,972,5.55849,0,intercept_resend
0.05434,775,6.60537,0,fiber_tap
0.11,953,5.89469,0,intercept_resend
0.0837,1007,5.59734,0,intercept_resend
0.11,1003,5.55416,0,intercept_resend
0.0185,1021,5.73328,0,normal
0.02011,968,5.48544,0,normal
0.06952,231,6.84688,0,detector_blind
0.06982,154,7.98446,1,detector_blind
0.01638,953,5.67739,0,normal
0.09738,980,5.85658,0,intercept_resend
0.0206,989,5.58292,0,normal
0.02677,1004,5.51219,0,normal
0.01812,1016,5.48603,0,normal
0.10962,945,6.15108,0,intercept_resend
0.06751,724,6.6815,0,fiber_tap
0.09,205,8.02864,0,detector_blind
0.07226,1029,6.4527,0,intercept_resend
0.0832,980,6.41792,0,intercept_resend
0.05582,1069,6.06161,0,intercept_resend
0.01917,988,5.35338,0,normal
0.05205,778,6.52032,0,fiber_tap
0.07387,240,6.48068,1,detector_blind
0.06071,800,6.13984,0,fiber_tap
0.08933,997,5.65637,0,intercept_resend
0.0646,106,8.38823,1,detector_blind
0.02431,997,5.5611,0,normal
0.08288,137,7.74353,1,detector_blind
0.06037,870,6.83307,0,fiber_tap
0.05007,848,6.13822,0,fiber_tap
0.06309,852,7.14527,0,fiber_tap
0.05912,825,6.72032,0,fiber_tap
0.05744,693,7.18509,0,fiber_tap
0.10877,995,6.19794,0,intercept_resend
0.11,987,5.22784,0,intercept_resend
0.05635,841,7.08937,0,fiber_tap
0.09053,951,6.26474,0,intercept_resend
0.04836,905,6.96721,0,fiber_tap
0.06237,998,5.36065,0,intercept_resend
0.03024,821,6.46683,0,fiber_tap
0.0724,176,7.53224,1,detector_blind
0.0599,1010,5.38865,0,intercept_resend
0.02298,1004,5.02726,0,normal
0.06501,999,5.65057,0,intercept_resend
0.01421,993,5.81478,0,normal
0.08589,218,8.51525,1,detector_blind
0.04977,736,6.60225,0,fiber_tap
0.01785,974,5.27598,0,normal
0.07314,314,7.42341,1,detector_blind
0.06275,187,7.79078,1,detector_blind
0.07869,313,8.41017,0,detector_blind
0.0514,750,6.63288,0,fiber_tap
0.04229,823,7.30344,0,fiber_tap
0.05366,770,6.5582,0,fiber_tap
0.04881,177,8.11411,1,detector_blind
0.01747,1037,5.96841,0,normal
0.01385,1016,5.80535,0,normal
0.06224,696,6.44413,0,fiber_tap
0.11,974,6.42588,0,intercept_resend
